what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1407292854105
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1407292854107
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1407292854114
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1407292854126
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1407292854126
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1407292854137
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1407292854151
os,sysinfo,,,"win32",1407292854158
arch,sysinfo,,,"x86",1407292854158
ws,sysinfo,,,"win32",1407292854158
locale,sysinfo,,,"en_US",1407292854158
processors,sysinfo,,,"4",1407292854158
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1407292854158
java.runtime.version,sysinfo,,,"1.6.0_06-b02",1407292854158
java.specification.name,sysinfo,,,"Java Platform API Specification",1407292854158
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1407292854158
java.specification.version,sysinfo,,,"1.6",1407292854158
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1407292854158
java.version,sysinfo,,,"1.6.0_06",1407292854158
java.vm.info,sysinfo,,,"mixed mode",1407292854158
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1407292854158
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1407292854158
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1407292854158
java.vm.specification.version,sysinfo,,,"1.0",1407292854158
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1407292854158
java.vm.version,sysinfo,,,"10.0-b22",1407292854158
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1407292854424
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1407292854440
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20101001-2300,"org.eclipse.php.debug.daemon",1407292854466
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1407292854480
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110207-1700,"org.eclipse.team.svn.mylyn",1407292854555
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1407292854561
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1407292854563
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1407292854583
started,bundle,org.tigris.subversion.clientadapter,1.8.6,"org.tigris.subversion.clientadapter",1407292854620
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1407292854895
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1407292854909
started,bundle,org.eclipse.php.server.core,2.2.0.v20101001-2300,"org.eclipse.php.server.core",1407292854910
started,bundle,com.collabnet.subversion.merge,3.0.13,"com.collabnet.subversion.merge",1407292854913
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1407292855046
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1407292855063
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1407292855147
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1407292855171
started,bundle,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui",1407292855292
started,bundle,org.tigris.subversion.subclipse.core,1.8.22,"org.tigris.subversion.subclipse.core",1407292855339
started,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1407292855347
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1407292856386
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1407292856480
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110207-1700,"org.eclipse.team.svn.core",1407292856569
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110207-1700,"org.eclipse.team.svn.ui",1407292856790
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit15,2.2.2.I20110124-1700,"org.polarion.eclipse.team.svn.connector.svnkit15",1407292856852
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110124-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1407292856893
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1407292857335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407292857414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407292868346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407292870539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407292909590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407292914151
started,bundle,org.eclipse.dltk.rse.core,2.0.1.v20100804-1944,"org.eclipse.dltk.rse.core",1407292919981
started,bundle,org.eclipse.rse.core,3.1.102.R32x_v201102011435,"org.eclipse.rse.core",1407292920107
started,bundle,org.eclipse.rse.services,3.2.2.R32x_v201102011435,"org.eclipse.rse.services",1407292920298
started,bundle,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui",1407292921578
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1407292921591
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1407292921593
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1407292921930
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1407292921957
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1407292922062
started,bundle,org.eclipse.rse.services.local,2.1.202.R32x_v201102011435,"org.eclipse.rse.services.local",1407292922091
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.10,"org.tigris.subversion.clientadapter.javahl",1407292970204
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1407292970537
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1407292974573
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1407292975733
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1407292975810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293030761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293057084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293104509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293104521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293112575
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293116476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293134191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293136340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293143091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293151964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293169889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293172580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293178259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293180955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293188440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293190804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293205022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293208740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293228532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293228543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293248210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293251732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293278559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293280203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293285653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293287931
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293292009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293293132
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293298855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293302371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293318474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293321107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293325869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293328916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293348535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293350267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293354537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293356779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293363772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293365803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293378621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293381620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293389669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293391347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293399552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293402035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293409001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293411707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293416686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293419819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293425219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293427819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293443451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293445595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293482385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293483948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293498637
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293500699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293506301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293511907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293567362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293568499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293568851
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1407293568958
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1407293568980
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1407293569229
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1407293569234
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1407293569404
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1407293569457
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1407293569460
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1407293569481
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1407293569527
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1407293569557
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1407293585609
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1407293585714
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1407293585754
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1407293585765
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1407293585778
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293599820
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1407293602629
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1407293602657
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1407293602691
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1407293602746
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1407293602795
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1407293602820
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1407293602851
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1407293602882
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1407293602884
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1407293602941
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1407293602943
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1407293602968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293619424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293623789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293682610
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1407293688134
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1407293688158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293694027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293700950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1407293700965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1407293700965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293715728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293723458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293724861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293936601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407293956636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407294104508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407294105573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407294127328
opened,view,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui.TypeHierarchy",1407294137371
activated,view,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui.TypeHierarchy",1407294137389
closed,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1407294137390
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1407294140624
closed,view,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui.TypeHierarchy",1407294140642
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1407294147415
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407294147465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.exit",1407294147699
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1407294147751
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1407294147752
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1407294147752
stopped,bundle,org.zend.php.zendserver.deployment.debug.ui,1.0.0.201108170924,"org.zend.php.zendserver.deployment.debug.ui",1407294147753
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1407294147753
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1407294147753
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1407294147754
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1407294147754
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1407294147754
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1407294147754
stopped,bundle,org.zend.php.zendserver.deployment.debug.core,1.0.0.201108170924,"org.zend.php.zendserver.deployment.debug.core",1407294147823
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1407294147823
stopped,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1407294147823
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1407294147823
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1407294147883
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1407294147975
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1407294148015
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1407294148015
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1407294148106
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1407294148134
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1407294148140
